Industry,Country,Year,Attack_Type,Data_Type,Records_Compromised,Employee_Count,Security_Budget_Million_USD,Financial_Impact_Million_USD,Recovery_Time_Days,Incident_Severity,Baseline_Industry_Cost_Million_USD,Per_Record_Cost_USD,Estimated_Financial_Impact_Million_USD
Government,Spain,2020.0,API_Abuse,"Citizen_Data,Sensor_Data",998706.28,2634,2.3,89.4974,12,3.0,4.626,100.0,74.19
Technology,Brazil,2020.0,App_Vulnerability,"Location_Data,PII",998706.28,5189,2.1,61.9329,18,3.0,4.428,100.0,36.48
Hospitality,Spain,2020.0,POS_Malware,"Payment_Cards,PII",941700.6,20796,3.4,73.9252,33,3.0,4.605,100.0,30.94
Healthcare,Switzerland,2020.0,Supply_Chain,"PHI,Device_Data",794998.51,9128,13.4,95.3208,9,3.0,4.475,100.0,53.36
Education,India,2020.0,Phishing,pii_customer,721794.91,3555,2.1,50.3077,55,4.0,3.43,100.0,38.51
Pharmaceutical,United States,2020.0,Insider_Threat,"PII,PHI,Financial",998706.28,24959,32.6,97.7178,43,3.0,4.727,100.0,68.18
Retail,Australia,2018.0,DDoS,pii_customer,430149.08,23602,8.7,15.6471,3,1.0,3.837,100.0,16.06
Telecommunications,Japan,2024.0,Malware,pii_customer,119619.25,44686,34.3,15.8079,66,4.0,4.222,100.0,6.76
Government,Netherlands,2020.0,Ransomware,"Citizen_Data,Sensor_Data",667772.52,2915,9.1,87.1231,43,3.0,4.767,100.0,82.19
Energy,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",3213.8,12366,33.4,99.9616,78,3.0,4.564,100.0,82.01
Transportation,France,2019.0,Passenger_Data,"PII,Travel_Data",998706.28,25392,18.2,99.9616,24,3.0,4.768,100.0,48.33
Retail,Brazil,2022.0,Ransomware,pii_customer,655648.73,23627,8.7,43.1014,64,4.0,3.794,100.0,55.12
Financial,United Kingdom,2020.0,API_Abuse,"Financial,Transaction_Data",726673.52,2902,8.8,81.8865,17,3.0,4.801,100.0,78.46
Manufacturing,Singapore,2020.0,Wallet_Hack,Cryptocurrency,863084.16,22518,3.2,94.7004,72,3.0,4.806,100.0,51.76
Healthcare,Japan,2017.0,Ransomware,pii_customer,706744.25,10541,18.8,96.1012,46,4.0,3.822,100.0,93.26
Government,Brazil,2021.0,DDoS,pii_customer,480628.39,2778,8.8,72.9398,64,4.0,4.224,100.0,58.6
Healthcare,Russia,2021.0,Ransomware,pii_customer,582861.95,8993,12.0,52.413,29,4.0,4.24,100.0,69.99
Healthcare,Russia,2023.0,Phishing,pii_customer,749055.73,10239,2.1,28.1092,18,2.0,8.44,100.0,43.53
Government,Australia,2020.0,Precision_Ag,"Farm_Data,GPS_Coordinates",950837.08,2300,2.9,73.661,12,3.0,4.547,100.0,57.42
Banking,UK,2020.0,Ransomware,pii_customer,564649.23,22922,19.1,42.5721,10,1.0,4.223,100.0,75.45
Automotive,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",998706.28,10604,34.5,95.7933,82,3.0,4.514,100.0,48.43
Healthcare,Netherlands,2020.0,Payment_Fraud,"PII,Messages",998706.28,11091,19.0,83.6601,47,3.0,4.669,100.0,56.77
Agriculture,Australia,2020.0,Precision_Ag,"Farm_Data,GPS_Coordinates",182914.53,2300,2.4,17.1258,18,3.0,4.645,100.0,63.7
Education,India,2016.0,DDoS,pii_customer,658674.8,3694,2.6,6.2622,6,1.0,3.377,100.0,58.67
Financial,Singapore,2020.0,Wallet_Hack,Cryptocurrency,97768.82,2300,12.2,99.9616,85,3.0,4.725,100.0,66.06
Retail,UK,2017.0,DDoS,pii_customer,505488.21,23059,8.9,57.0171,38,4.0,3.809,100.0,74.46
Telecommunications,Brazil,,Network_Breach,"Call_Records,PII",981279.13,44519,34.1,99.9616,46,3.0,4.685,100.0,33.97
Retail,Australia,2015.0,Man-in-the-Middle,pii_customer,851032.69,23085,9.0,77.6901,43,4.0,3.824,100.0,70.95
Telecommunications,Brazil,2017.0,SQL Injection,pii_customer,548024.04,2785,8.9,70.7486,59,4.0,4.232,100.0,74.8
Energy,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",3213.8,12613,34.5,99.9616,78,3.0,4.715,100.0,91.52
Retail,UK,2021.0,Ransomware,pii_customer,167347.9,22966,19.3,5.7532,51,4.0,8.44,100.0,7.22
Telecommunications,Australia,2023.0,Phishing,pii_customer,120116.7,45000,34.5,88.4612,74,4.0,4.218,100.0,90.61
Healthcare,France,2020.0,DDoS,pii_customer,91371.44,10320,18.9,25.9905,51,4.0,8.435,100.0,24.0
Pharmaceutical,Germany,2020.0,DDoS,"PII,PHI,Financial",789980.0,3589,32.6,98.9874,51,3.0,4.672,100.0,39.16
Banking,UK,2018.0,Ransomware,pii_customer,824221.1,9196,12.2,99.9616,12,1.0,4.215,100.0,78.9
Retail,Australia,2021.0,DDoS,pii_customer,772086.64,22914,8.7,22.6191,66,4.0,3.781,100.0,78.84
Retail,Germany,2018.0,Ransomware,pii_customer,980875.91,22934,8.9,75.8944,50,4.0,3.808,100.0,69.07
Technology,United States,2020.0,Data_Exposure,"PII,Business_Data",998706.28,2300,7.8,99.9616,32,3.0,4.759,100.0,63.61
Manufacturing,Japan,2020.0,Industrial_Espionage,"Trade_Secrets,Designs",3213.8,20323,12.5,99.9616,77,3.0,4.665,100.0,53.89
IT,Japan,2020.0,Man-in-the-Middle,pii_customer,911703.62,9478,12.2,94.0528,61,3.0,4.224,100.0,89.44
Hospitality,Spain,2020.0,POS_Malware,"Payment_Cards,PII",975847.84,20793,3.1,68.9823,25,3.0,4.607,100.0,51.51
IT,France,2023.0,Phishing,pii_customer,457392.71,8583,12.5,91.1359,18,,4.234,100.0,92.19
Banking,France,2018.0,SQL Injection,pii_customer,437704.22,22905,8.6,99.7418,33,4.0,3.813,100.0,95.02
Education,Russia,2024.0,DDoS,pii_customer,434340.37,10372,11.9,58.2706,34,2.0,4.234,100.0,38.29
Banking,Russia,2021.0,Phishing,pii_customer,775322.98,8543,12.4,96.2536,42,2.0,4.235,100.0,59.13
Retail,China,2020.0,Man-in-the-Middle,pii_customer,690155.93,23391,8.8,11.9924,41,3.0,3.811,100.0,44.15
IT,France,2017.0,DDoS,pii_customer,853021.88,10450,18.8,87.0917,9,1.0,8.398,100.0,53.44
IT,India,2017.0,DDoS,pii_customer,957438.61,45000,8.9,70.5452,34,3.0,4.214,100.0,
Energy,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",232842.87,12218,34.5,99.9616,78,3.0,4.768,100.0,47.25
IT,India,2023.0,Phishing,pii_customer,440736.46,9199,11.9,47.3226,31,2.0,4.222,100.0,93.46
IT,USA,2017.0,SQL Injection,pii_customer,740180.58,9190,12.2,97.714,43,3.0,4.21,100.0,89.52
Pharmaceutical,United States,2020.0,Research_Theft,"Research_Data,IP",462364.34,8968,12.4,88.7492,66,3.0,4.74,100.0,54.06
Healthcare,Germany,2017.0,DDoS,pii_customer,818609.23,9795,19.5,64.4842,61,4.0,8.44,100.0,50.96
Energy,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",158494.63,9799,34.3,96.0811,77,3.0,4.787,100.0,65.68
Energy,United States,2019.0,OT_Attack,"SCADA_Data,Grid_Info",147158.94,11745,34.0,98.0484,64,3.0,4.672,100.0,47.53
Education,India,2017.0,DDoS,pii_customer,529671.63,4284,2.1,38.8667,9,1.0,3.39,100.0,53.68
Manufacturing,Japan,2020.0,Industrial_Espionage,"Trade_Secrets,Designs",57416.37,21299,12.4,99.9616,78,3.0,4.563,100.0,55.54
Healthcare,United States,2020.0,Content_Piracy,"Content,Subscriber_Data",18237.06,8296,13.4,89.8673,68,3.0,4.65,100.0,3.78
Pharmaceutical,United States,2020.0,Research_Theft,"Research_Data,IP",180492.02,23948,34.0,99.9616,46,3.0,4.708,100.0,60.66
Telecommunications,Australia,2021.0,DDoS,pii_customer,786461.4,44253,34.4,12.8676,47,2.0,4.224,100.0,17.43
Healthcare,Switzerland,2020.0,Supply_Chain,"PHI,Device_Data",926507.34,11129,21.0,79.1238,28,3.0,4.658,100.0,55.5
IT,China,2017.0,DDoS,pii_customer,843827.5,8870,12.2,92.3779,16,2.0,4.238,100.0,85.33
IT,India,2021.0,Phishing,pii_customer,410142.08,9161,12.1,98.419,19,1.0,4.217,100.0,89.82
Automotive,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",945282.31,10720,34.5,97.2057,85,3.0,4.712,100.0,66.05
IT,Japan,2020.0,Industrial_Espionage,"Trade_Secrets,Designs",101934.97,7541,12.6,97.6825,79,3.0,4.739,100.0,99.99
Education,Brazil,2015.0,Phishing,pii_customer,647892.57,3734,2.1,14.2328,61,4.0,3.376,100.0,67.01
Healthcare,Switzerland,2020.0,Supply_Chain,"PHI,Device_Data",878829.03,23874,21.1,91.1525,41,3.0,4.742,100.0,63.47
Telecommunications,Germany,2020.0,Man-in-the-Middle,pii_customer,731247.91,44146,34.2,8.4572,70,4.0,4.222,100.0,13.17
Government,Russia,2019.0,Phishing,pii_customer,906136.58,3113,8.9,43.4444,34,4.0,4.236,100.0,55.56
Education,Japan,2024.0,Phishing,pii_customer,172342.87,3464,2.1,15.0755,67,4.0,3.392,100.0,50.58
IT,India,2024.0,Phishing,pii_customer,847271.32,8915,12.0,17.1471,5,1.0,4.206,100.0,85.93
Government,Japan,2020.0,DDoS,pii_customer,436261.59,2300,8.8,16.131,58,4.0,4.222,100.0,34.17
Retail,Japan,2018.0,Man-in-the-Middle,pii_customer,796810.11,22586,9.0,34.8882,56,4.0,3.809,100.0,60.0
IT,Germany,2017.0,DDoS,pii_customer,438497.08,8811,12.4,65.3427,44,4.0,4.237,100.0,92.13
Government,Netherlands,2020.0,SQL Injection,"Citizen_Data,Sensor_Data",696057.56,2300,8.9,99.9616,55,3.0,4.667,100.0,51.45
Energy,United States,2020.0,SQL Injection,"SCADA_Data,Grid_Info",92748.95,24082,34.0,98.5382,72,3.0,4.603,100.0,38.29
Retail,UK,2015.0,Man-in-the-Middle,pii_customer,513706.71,22921,8.9,36.4542,47,4.0,3.859,100.0,46.95
Healthcare,France,2021.0,DDoS,pii_customer,718092.58,10890,18.9,28.9338,53,4.0,8.44,100.0,65.95
Retail,UK,2017.0,Malware,pii_customer,895900.88,22868,8.8,38.5469,61,4.0,3.844,100.0,66.32
IT,Germany,2016.0,SQL Injection,pii_customer,806240.24,9593,12.4,89.9009,40,3.0,4.241,100.0,99.27
Legal,United States,2020.0,Email_Compromise,"Legal_Documents,PII",96757.78,2300,2.1,21.8445,23,3.0,4.479,100.0,37.8
Healthcare,France,2020.0,Malware,pii_customer,799176.69,10345,12.3,49.1565,46,3.0,4.623,100.0,57.19
IT,India,2023.0,Phishing,pii_customer,339222.28,8623,12.3,22.4154,11,1.0,4.226,100.0,36.49
Education,Russia,2021.0,SQL Injection,pii_customer,450055.02,3047,2.1,12.3761,60,4.0,3.376,100.0,63.66
Government,Brazil,2024.0,SQL Injection,pii_customer,924962.4,2300,8.8,82.2682,66,4.0,4.233,100.0,30.21
Telecommunications,UK,2021.0,Man-in-the-Middle,pii_customer,721245.49,44430,34.5,13.3286,41,1.0,4.233,100.0,14.09
Healthcare,United States,2020.0,Man-in-the-Middle,"PII,PHI,Financial",876359.35,13198,31.6,99.9616,62,3.0,4.617,100.0,62.53
Healthcare,Australia,2017.0,SQL Injection,pii_customer,811368.44,10785,19.3,14.7191,66,4.0,8.44,100.0,3.79
Financial,United Kingdom,2020.0,API_Abuse,"Financial,Transaction_Data",755523.49,2300,8.9,82.8974,21,3.0,4.704,100.0,52.8
Healthcare,Switzerland,2020.0,Supply_Chain,"PHI,Device_Data",924952.93,9262,13.3,92.3279,25,3.0,4.731,100.0,57.33
Retail,Australia,2021.0,Man-in-the-Middle,pii_customer,924242.08,23363,9.0,13.7274,66,4.0,3.825,100.0,14.85
Financial,United Kingdom,2020.0,Data_Breach,"Financial,PII",998706.28,43119,34.4,96.3576,27,3.0,4.757,100.0,60.69
Telecommunications,China,2015.0,DDoS,pii_customer,626048.54,43027,34.5,75.0963,31,2.0,4.237,100.0,63.22
IT,USA,2021.0,DDoS,pii_customer,324875.86,8569,12.3,92.2319,5,1.0,4.21,100.0,70.84
Government,Netherlands,2020.0,IoT_Breach,"Citizen_Data,Sensor_Data",598823.38,2300,9.0,99.9616,57,3.0,4.699,100.0,43.94
Government,UK,2018.0,Phishing,pii_customer,879248.06,3145,2.5,77.8763,14,4.0,4.231,100.0,82.78
Telecommunications,Germany,2018.0,Man-in-the-Middle,pii_customer,176080.98,45000,19.0,9.1234,69,4.0,8.44,100.0,29.96
Education,China,2021.0,Ransomware,pii_customer,133638.72,44117,2.1,18.6743,5,1.0,4.231,100.0,8.44
Government,USA,2024.0,SQL Injection,pii_customer,319284.1,2512,8.8,75.2003,33,3.0,4.226,,94.6
Banking,USA,2021.0,DDoS,pii_customer,773015.99,8640,12.3,69.1328,21,2.0,4.243,100.0,70.92
Education,UK,2017.0,Malware,pii_customer,774809.23,9453,2.1,12.7391,5,1.0,4.244,100.0,8.61
Education,Brazil,2022.0,DDoS,pii_customer,632244.83,45000,2.1,25.3092,5,1.0,4.225,100.0,33.1
Entertainment,United States,2019.0,Content_Piracy,"Content,Subscriber_Data",426187.26,8284,13.5,99.9616,69,3.0,4.669,100.0,12.49
Legal,United States,2020.0,Email_Compromise,"Legal_Documents,PII",109570.16,2300,2.2,20.1319,15,3.0,4.543,100.0,49.56
Banking,Japan,2021.0,Phishing,pii_customer,614735.86,8798,12.2,87.4438,30,4.0,4.22,100.0,86.96
Government,Germany,2024.0,SQL Injection,pii_customer,746482.77,2300,8.5,60.5919,44,4.0,4.228,100.0,73.95
Education,India,2018.0,Phishing,pii_customer,428391.77,3568,2.1,11.8085,9,4.0,3.412,100.0,19.43
Legal,United States,2020.0,Email_Compromise,"Legal_Documents,PII",201813.78,2526,2.1,19.7792,16,3.0,4.664,100.0,37.66
Retail,Japan,2020.0,Ransomware,pii_customer,991578.07,22360,9.1,50.9247,51,4.0,3.783,100.0,38.84
Banking,UK,2019.0,Man-in-the-Middle,pii_customer,162777.34,9017,12.3,77.679,15,1.0,4.219,100.0,87.04
Entertainment,South Korea,2020.0,Gaming_Hack,"Gaming_Data,PII",966429.7,3198,3.7,88.3249,46,3.0,4.798,100.0,45.12
Government,Canada,2020.0,DDoS,"PII,Academic_Records",795924.15,3162,8.9,55.044,15,1.0,4.223,100.0,52.93
Banking,UK,2017.0,Man-in-the-Middle,pii_customer,141411.69,8418,12.3,18.4309,12,1.0,4.228,100.0,14.43
Banking,Germany,2023.0,DDoS,pii_customer,823961.06,9412,12.1,93.2395,10,1.0,4.231,100.0,92.81
Healthcare,Brazil,2020.0,Malware,pii_customer,969330.43,11184,19.1,54.9965,16,3.0,8.44,100.0,33.77
Banking,China,2021.0,DDoS,pii_customer,688653.24,9275,12.2,89.5501,20,2.0,4.229,100.0,42.14
Banking,USA,2019.0,Man-in-the-Middle,pii_customer,443560.21,9135,12.2,99.9616,31,2.0,4.223,100.0,95.83
Manufacturing,Japan,2020.0,Industrial_Espionage,"Trade_Secrets,Designs",3213.8,20007,12.9,99.9616,82,3.0,4.701,100.0,60.43
Education,Japan,2020.0,Precision_Ag,"Location_Data,PII",834819.74,3072,2.1,91.8212,60,3.0,4.563,100.0,77.18
Entertainment,South Korea,2020.0,Gaming_Hack,"Gaming_Data,PII",998706.28,2418,2.6,83.7801,17,3.0,4.825,100.0,44.16
Pharmaceutical,United States,2020.0,Research_Theft,"Research_Data,IP",204576.19,24828,33.3,99.9616,62,3.0,4.793,100.0,42.47
Retail,France,2023.0,Phishing,pii_customer,561780.87,22979,8.7,39.8925,5,4.0,3.813,100.0,45.14
Real Estate,South Korea,2020.0,Property_Fraud,"Financial,Property_Data",427393.76,2300,2.1,24.0211,19,3.0,4.593,100.0,62.71
Telecommunications,France,2021.0,Phishing,pii_customer,542332.8,43614,34.1,4.062,1,1.0,4.201,100.0,3.15
Education,USA,2016.0,Man-in-the-Middle,pii_customer,464709.18,3562,2.1,35.1836,67,4.0,3.387,100.0,70.45
Energy,United States,2020.0,IoT_Breach,"SCADA_Data,Grid_Info",65376.96,11691,33.8,98.5467,73,3.0,4.621,100.0,40.84
Banking,UK,2017.0,Phishing,pii_customer,804511.44,9101,12.2,90.385,39,4.0,4.22,100.0,90.0
Education,India,2020.0,Ransomware,pii_customer,596486.66,2800,2.1,33.3104,2,3.0,3.376,100.0,70.39
Education,India,2020.0,Ransomware,pii_customer,700619.84,2300,2.1,12.7083,7,1.0,4.239,100.0,13.08
Legal,United States,2020.0,Email_Compromise,"Legal_Documents,PII",319153.6,2300,2.1,12.5391,14,3.0,4.707,100.0,41.39
IT,Russia,2021.0,Ransomware,pii_customer,154948.88,8375,12.3,34.4781,1,1.0,4.24,100.0,3.92
Manufacturing,Japan,2020.0,Industrial_Espionage,"Trade_Secrets,Designs",28533.9,2300,12.4,94.9083,66,3.0,4.494,100.0,55.42
IT,China,2024.0,Ransomware,pii_customer,749750.85,45000,18.8,23.9139,4,1.0,4.23,100.0,12.0
Retail,Australia,2018.0,DDoS,pii_customer,966318.5,23352,8.8,93.0829,59,4.0,3.812,100.0,38.03
Retail,Australia,2018.0,Malware,pii_customer,104742.6,22798,8.6,8.1947,2,1.0,3.809,100.0,10.25
Retail,Australia,2021.0,Malware,pii_customer,902211.64,23245,8.9,40.8953,62,4.0,3.791,100.0,42.6
Pharmaceutical,United States,2019.0,Research_Theft,"Research_Data,IP",118014.0,11978,33.1,97.3248,65,3.0,4.606,100.0,80.62
Financial,United Kingdom,2020.0,API_Abuse,"Financial,Transaction_Data",686926.06,2300,8.4,83.4907,20,3.0,4.849,100.0,82.05
Government,China,2024.0,SQL Injection,pii_customer,716758.87,2300,8.4,68.5854,32,3.0,4.253,100.0,70.45
Telecommunications,United States,2020.0,Content_Piracy,"Content,Subscriber_Data",289129.28,8469,34.5,92.1968,56,3.0,4.608,100.0,55.95
Healthcare,South Korea,2020.0,Gaming_Hack,"PII,Travel_Data",998706.28,22124,19.3,99.9616,12,3.0,4.699,100.0,43.04
Financial,Singapore,2020.0,Wallet_Hack,Cryptocurrency,3213.8,2300,2.3,50.5069,75,3.0,4.606,100.0,62.72
Banking,India,2023.0,DDoS,pii_customer,424238.36,8922,12.3,96.103,17,1.0,4.228,100.0,88.66
Telecommunications,Japan,2018.0,DDoS,pii_customer,535194.99,44458,34.2,11.5357,8,1.0,4.213,100.0,5.96
Education,France,2018.0,DDoS,pii_customer,551183.02,4316,2.1,23.5582,36,4.0,3.449,100.0,40.4
Automotive,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",998706.28,10501,34.2,93.809,82,3.0,4.581,100.0,52.8
Energy,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",3213.8,12299,34.5,99.548,76,3.0,4.647,100.0,68.59
Technology,Ireland,2020.0,Account_Takeover,"PII,Messages",998706.28,13629,34.5,99.9616,30,3.0,4.629,100.0,45.17
Telecommunications,Japan,2021.0,SQL Injection,pii_customer,200318.3,43821,34.5,10.477,20,4.0,4.223,100.0,25.86
Government,USA,2022.0,Ransomware,pii_customer,756827.37,2618,2.1,73.3248,61,4.0,3.806,100.0,74.46
IT,India,2022.0,DDoS,pii_customer,736458.17,8762,12.2,32.1844,5,1.0,4.204,100.0,13.87
Telecommunications,Japan,2024.0,SQL Injection,pii_customer,776777.1,8855,12.3,91.725,70,4.0,4.225,100.0,30.21
Technology,India,2020.0,Data_Exposure,"PII,Business_Data",998706.28,10068,31.4,99.9616,6,3.0,4.844,100.0,74.17
Entertainment,South Korea,2020.0,Gaming_Hack,"Gaming_Data,PII",998706.28,3766,2.2,87.4692,14,3.0,4.903,100.0,52.11
IT,Germany,2018.0,Ransomware,pii_customer,770399.78,9187,12.3,41.518,2,2.0,4.219,100.0,96.65
Education,France,2021.0,Man-in-the-Middle,pii_customer,433881.06,4147,2.1,64.7729,64,4.0,3.405,100.0,60.86
Hospitality,Spain,2020.0,POS_Malware,"Payment_Cards,PII",990942.8,20930,3.6,17.4325,14,3.0,4.623,100.0,47.65
Retail,Australia,,Phishing,pii_customer,586989.9,2631,8.9,71.855,60,3.0,4.217,100.0,70.8
Government,Brazil,2018.0,Malware,pii_customer,896848.47,3375,8.8,43.5983,14,3.0,4.26,100.0,99.21
Technology,United States,2020.0,DDoS,"PII,Business_Data",998706.28,2300,7.7,99.9616,12,3.0,4.641,100.0,46.38
Telecommunications,Germany,2021.0,DDoS,pii_customer,676092.68,45000,33.1,92.7736,34,2.0,4.227,100.0,71.37
Healthcare,Australia,2018.0,SQL Injection,pii_customer,544041.97,10428,19.3,43.9055,6,1.0,8.44,100.0,45.82
Education,USA,2022.0,SQL Injection,pii_customer,469970.99,3737,2.3,41.3514,66,4.0,3.382,100.0,58.48
Government,India,2024.0,Phishing,pii_customer,391863.87,3100,8.6,25.2157,63,4.0,4.212,100.0,6.34
Banking,USA,2017.0,Phishing,pii_customer,182607.16,8820,12.3,81.7869,22,1.0,4.225,100.0,96.62
Insurance,United States,2020.0,Claims_Fraud,"PII,Claims_Data",214555.52,20332,13.3,98.944,51,3.0,4.764,100.0,43.81
Retail,Australia,2017.0,DDoS,pii_customer,906766.94,22426,9.0,66.5818,46,4.0,3.782,100.0,11.14
Telecommunications,UK,2017.0,Phishing,pii_customer,456795.92,45000,34.1,71.2377,17,1.0,4.218,100.0,55.91
Technology,India,2020.0,Insider_Threat,"Location_Data,PII",998706.28,3826,2.5,16.5652,15,3.0,4.681,100.0,45.15
Retail,Brazil,2020.0,Ransomware,pii_customer,871905.89,23597,9.0,10.8813,65,4.0,3.85,100.0,12.15
Manufacturing,Japan,2020.0,Industrial_Espionage,"Trade_Secrets,Designs",21992.62,20430,12.8,97.7707,79,3.0,4.795,100.0,35.95
Education,USA,2019.0,DDoS,pii_customer,384807.42,3598,2.4,42.1566,37,3.0,4.221,100.0,53.82
Financial,United Kingdom,2020.0,Phishing,"Financial,Transaction_Data",275818.87,2300,3.2,1.6577,1,3.0,4.773,100.0,19.71
Healthcare,China,2021.0,DDoS,pii_customer,423011.19,10429,19.4,55.089,25,4.0,8.44,100.0,46.02
Telecommunications,Australia,2019.0,Ransomware,pii_customer,903236.7,23116,9.2,90.4828,60,4.0,3.851,100.0,71.62
Financial,United Kingdom,2020.0,API_Abuse,"Financial,Transaction_Data",621364.29,2300,8.4,84.2561,19,3.0,4.63,100.0,61.6
Telecommunications,France,2021.0,Ransomware,pii_customer,680354.13,44198,33.8,8.2868,17,4.0,4.231,100.0,36.36
Healthcare,China,2020.0,SQL Injection,pii_customer,393237.37,10638,18.9,53.4537,39,3.0,8.44,100.0,67.59
Education,USA,2015.0,DDoS,pii_customer,353702.47,3632,2.1,12.7291,67,4.0,3.382,100.0,50.86
Banking,India,2018.0,SQL Injection,pii_customer,777978.76,9134,12.3,69.9887,36,2.0,4.219,100.0,56.58
Retail,Brazil,2021.0,Man-in-the-Middle,pii_customer,359283.76,23335,9.2,57.5216,63,4.0,3.827,100.0,76.52
Healthcare,China,2021.0,DDoS,pii_customer,810991.24,10180,19.4,70.2273,48,3.0,8.304,100.0,44.15
Healthcare,UK,2023.0,Phishing,pii_customer,527164.52,10774,19.1,42.5436,45,4.0,8.44,100.0,63.72
Financial,United Kingdom,2020.0,Data_Breach,"Financial,PII",839589.77,44744,34.5,82.7744,16,3.0,4.732,100.0,25.99
Financial,Singapore,2020.0,Wallet_Hack,Cryptocurrency,141575.29,2609,2.1,99.9616,78,3.0,4.683,100.0,65.24
Banking,Australia,2019.0,SQL Injection,pii_customer,414966.35,9006,12.2,91.3742,51,3.0,4.228,100.0,78.73
Retail,France,2021.0,Ransomware,pii_customer,680124.46,43629,8.8,90.056,29,4.0,4.233,100.0,69.46
Energy,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",3213.8,12392,34.5,99.9616,78,3.0,4.643,100.0,64.62
Telecommunications,Russia,2017.0,DDoS,pii_customer,935895.09,2300,34.5,63.1323,58,4.0,4.221,100.0,89.56
Retail,Germany,2017.0,Malware,pii_customer,119261.6,22726,8.9,5.102,62,4.0,3.797,100.0,7.15
Technology,Ireland,2020.0,Data_Exposure,"Location_Data,PII",998706.28,3810,7.7,69.4324,16,3.0,4.488,100.0,48.65
IT,Japan,2019.0,SQL Injection,pii_customer,107150.06,8808,12.1,99.9616,70,4.0,8.391,100.0,70.99
Banking,China,2023.0,Phishing,pii_customer,697441.06,9085,12.0,94.3946,9,2.0,4.226,100.0,43.68
Real Estate,United States,2019.0,Property_Fraud,"Financial,Property_Data",377313.94,2704,2.1,35.6179,19,3.0,4.74,100.0,53.06
Pharmaceutical,United States,2020.0,Research_Theft,"Research_Data,IP",138582.59,23347,19.0,93.079,49,3.0,4.714,100.0,56.1
IT,Germany,2021.0,DDoS,pii_customer,305206.92,8923,12.0,95.1687,26,2.0,4.206,100.0,94.38
Telecommunications,Brazil,2021.0,Ransomware,pii_customer,377226.95,44704,33.9,12.9222,32,4.0,4.231,100.0,8.91
Agriculture,Japan,2020.0,Wallet_Hack,"Farm_Data,GPS_Coordinates",139112.85,2300,2.7,25.1959,23,3.0,4.846,100.0,65.13
Education,UK,2015.0,SQL Injection,pii_customer,719397.56,10724,19.0,77.9562,62,4.0,8.44,100.0,68.69
Financial,United Kingdom,2020.0,API_Abuse,"Financial,PII",408750.99,43243,34.5,80.6085,4,3.0,4.72,100.0,54.17
Technology,United States,2020.0,Data_Exposure,"PII,Business_Data",998706.28,2300,7.7,99.9616,6,3.0,4.674,100.0,68.87
Banking,Brazil,2018.0,SQL Injection,pii_customer,825047.52,9154,34.2,55.6104,63,4.0,4.224,100.0,9.45
Retail,Japan,2017.0,Malware,pii_customer,539628.4,22817,8.7,49.3419,43,4.0,3.832,100.0,47.24
IT,India,,SQL Injection,pii_customer,402109.96,22890,12.2,82.5202,44,4.0,4.22,100.0,61.59
Retail,Brazil,2021.0,Man-in-the-Middle,pii_customer,280630.03,9246,8.9,98.2568,62,4.0,4.238,100.0,86.68
Automotive,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",998706.28,10734,33.3,99.9616,85,3.0,4.584,100.0,79.54
IT,USA,2017.0,Phishing,pii_customer,566689.73,9071,12.2,71.1359,11,2.0,4.221,100.0,29.16
Banking,Japan,2021.0,Ransomware,pii_customer,694913.67,45000,12.4,96.7675,59,4.0,4.235,100.0,95.35
IT,India,2017.0,SQL Injection,pii_customer,452493.37,8901,12.4,92.5882,46,4.0,4.229,100.0,88.03
