Industry,Country,Year,Attack_Type,Data_Type,Records_Compromised,Employee_Count,Security_Budget_Million_USD,Financial_Impact_Million_USD,Recovery_Time_Days,Incident_Severity,Baseline_Industry_Cost_Million_USD,Per_Record_Cost_USD,Estimated_Financial_Impact_Million_USD
Telecommunications,UK,2015.0,Phishing,pii_customer,312051.0,45000,34.5,21.8,41,3.0,4.22,100.0,21.8
Banking,USA,2018.0,Phishing,pii_customer,279786.0,8900,12.3,89.74,46,4.0,4.22,100.0,89.74
Government,Australia,2016.0,Phishing,pii_customer,847817.0,2300,8.9,72.34,13,1.0,4.22,100.0,72.34
Education,Australia,2016.0,Man-in-the-Middle,pii_customer,382682.0,3400,2.1,37.48,12,1.0,3.376,100.0,37.48
IT,USA,2021.0,Phishing,pii_customer,159917.0,8900,12.3,38.2,47,4.0,4.22,100.0,38.2
Government,France,2023.0,Man-in-the-Middle,pii_customer,841548.0,2300,8.9,85.85,68,4.0,4.22,100.0,85.85
Healthcare,Japan,2017.0,DDoS,pii_customer,751586.0,10700,19.2,5.5,24,2.0,8.44,100.0,5.5
Banking,Germany,2024.0,Man-in-the-Middle,pii_customer,680154.0,8900,12.3,53.51,2,1.0,4.22,100.0,53.51
Education,France,2023.0,Phishing,pii_customer,978508.0,3400,2.1,37.38,42,4.0,3.376,100.0,37.38
IT,Germany,2020.0,Man-in-the-Middle,pii_customer,392247.0,8900,12.3,84.55,7,1.0,4.22,100.0,84.55
Retail,Russia,2023.0,SQL Injection,pii_customer,446911.0,23000,8.9,34.87,25,2.0,3.798,100.0,34.87
IT,Australia,2023.0,Ransomware,pii_customer,777799.0,8900,12.3,17.26,2,1.0,4.22,100.0,17.26
Healthcare,Australia,2016.0,Ransomware,pii_customer,799581.0,10700,19.2,82.99,50,4.0,8.44,100.0,82.99
Retail,Germany,2015.0,Man-in-the-Middle,pii_customer,819676.0,23000,8.9,85.34,59,4.0,3.798,100.0,85.34
Telecommunications,Japan,2023.0,SQL Injection,pii_customer,192430.0,45000,34.5,31.46,49,4.0,4.22,100.0,31.46
Telecommunications,UK,2016.0,DDoS,pii_customer,3213.8,45000,34.5,74.5,69,4.0,4.22,100.0,74.5
Healthcare,USA,2023.0,Ransomware,pii_customer,654947.0,10700,19.2,12.79,23,2.0,8.44,100.0,12.79
Banking,USA,2018.0,DDoS,pii_customer,327826.0,8900,12.3,10.01,35,3.0,4.22,100.0,10.01
Healthcare,France,2016.0,Man-in-the-Middle,pii_customer,106126.0,10700,19.2,23.99,19,2.0,8.44,100.0,23.99
IT,Russia,2022.0,Man-in-the-Middle,pii_customer,46493.0,8900,12.3,34.57,62,4.0,4.22,100.0,34.57
Education,Japan,2021.0,Man-in-the-Middle,pii_customer,733307.0,3400,2.1,15.78,29,3.0,3.376,100.0,15.78
Government,France,2015.0,Malware,pii_customer,789673.0,2300,8.9,71.91,31,3.0,4.22,100.0,71.91
Education,China,2017.0,Ransomware,pii_customer,159061.0,3400,2.1,64.93,12,1.0,3.376,100.0,64.93
Education,China,2020.0,Phishing,pii_customer,80748.0,3400,2.1,6.35,8,1.0,3.376,100.0,6.35
IT,UK,2020.0,Man-in-the-Middle,pii_customer,697536.0,8900,12.3,85.85,72,4.0,4.22,100.0,85.85
Healthcare,Brazil,2019.0,SQL Injection,pii_customer,748146.0,10700,19.2,46.5,13,1.0,8.44,100.0,46.5
Telecommunications,Russia,2020.0,Man-in-the-Middle,pii_customer,803579.0,45000,34.5,64.39,1,1.0,4.22,100.0,64.39
Retail,France,2021.0,Phishing,pii_customer,537683.0,23000,8.9,13.47,41,3.0,3.798,100.0,13.47
Retail,France,2020.0,DDoS,pii_customer,743271.0,23000,8.9,40.72,10,1.0,3.798,100.0,40.72
Telecommunications,Australia,2018.0,Malware,pii_customer,215231.0,45000,34.5,36.01,49,4.0,4.22,100.0,36.01
Banking,UK,2022.0,Phishing,pii_customer,135941.0,8900,12.3,57.89,7,1.0,4.22,100.0,57.89
IT,USA,2017.0,Phishing,pii_customer,362478.0,8900,12.3,7.95,67,4.0,4.22,100.0,7.95
Education,Russia,2022.0,DDoS,pii_customer,537149.0,3400,2.1,13.89,54,4.0,3.376,100.0,13.89
Retail,China,2016.0,SQL Injection,pii_customer,162061.0,23000,8.9,96.28,32,3.0,3.798,100.0,96.28
Banking,China,2016.0,Ransomware,pii_customer,455702.0,8900,12.3,94.63,5,1.0,4.22,100.0,94.63
Telecommunications,UK,2021.0,Ransomware,pii_customer,448367.0,45000,34.5,13.26,7,1.0,4.22,100.0,13.26
Retail,France,2019.0,Malware,pii_customer,603904.0,23000,8.9,21.92,38,3.0,3.798,100.0,21.92
IT,France,2016.0,Malware,pii_customer,331741.0,8900,12.3,81.81,29,3.0,4.22,100.0,81.81
Education,Japan,2023.0,Ransomware,pii_customer,983506.0,3400,2.1,58.79,35,3.0,3.376,100.0,58.79
Retail,China,2015.0,Phishing,pii_customer,914743.0,23000,8.9,14.72,69,4.0,3.798,100.0,14.72
Banking,Germany,2022.0,Malware,pii_customer,258587.0,8900,12.3,59.7,7,1.0,4.22,100.0,59.7
Retail,Brazil,2020.0,Man-in-the-Middle,pii_customer,527964.0,23000,8.9,16.26,28,3.0,3.798,100.0,16.26
Banking,Brazil,2015.0,Phishing,pii_customer,593384.0,8900,12.3,29.61,65,4.0,4.22,100.0,29.61
IT,UK,2023.0,Malware,pii_customer,386972.0,8900,12.3,82.38,56,4.0,4.22,100.0,82.38
Healthcare,China,2017.0,DDoS,pii_customer,644339.0,10700,19.2,96.49,71,4.0,8.44,100.0,96.49
Healthcare,Brazil,2024.0,DDoS,pii_customer,782425.0,10700,19.2,76.39,13,1.0,8.44,100.0,76.39
Banking,Russia,2024.0,SQL Injection,pii_customer,84185.0,8900,12.3,79.98,2,1.0,4.22,100.0,79.98
Healthcare,UK,2022.0,Malware,pii_customer,337120.0,10700,19.2,91.65,59,4.0,8.44,100.0,91.65
Banking,UK,2020.0,Phishing,pii_customer,241282.0,8900,12.3,3.84,55,4.0,4.22,100.0,3.84
Healthcare,China,2023.0,DDoS,pii_customer,734819.0,10700,19.2,97.15,50,4.0,8.44,100.0,97.15
Healthcare,Australia,2024.0,DDoS,pii_customer,8517.0,10700,19.2,77.04,4,1.0,8.44,100.0,77.04
Government,UK,2018.0,Man-in-the-Middle,pii_customer,865257.0,2300,8.9,91.52,19,2.0,4.22,100.0,91.52
Education,Germany,2023.0,SQL Injection,pii_customer,662428.0,3400,2.1,37.4,4,1.0,3.376,100.0,37.4
Healthcare,China,2020.0,Malware,pii_customer,646567.0,10700,19.2,11.89,15,1.0,8.44,100.0,11.89
Telecommunications,USA,2019.0,DDoS,pii_customer,266748.0,45000,34.5,43.29,30,3.0,4.22,100.0,43.29
Retail,USA,2022.0,Ransomware,pii_customer,771367.0,23000,8.9,92.88,5,1.0,3.798,100.0,92.88
Banking,USA,2020.0,DDoS,pii_customer,948174.0,8900,12.3,99.81,4,1.0,4.22,100.0,99.81
Healthcare,Brazil,2017.0,DDoS,pii_customer,460264.0,10700,19.2,62.74,9,1.0,8.44,100.0,62.74
Government,USA,2017.0,DDoS,pii_customer,794147.0,2300,8.9,96.89,4,1.0,4.22,100.0,96.89
IT,France,2015.0,SQL Injection,pii_customer,72222.0,8900,12.3,43.86,64,4.0,4.22,100.0,43.86
Telecommunications,France,2020.0,DDoS,pii_customer,995231.0,45000,34.5,66.27,53,4.0,4.22,100.0,66.27
Retail,Japan,2021.0,Malware,pii_customer,841766.0,23000,8.9,90.8,16,1.0,3.798,100.0,90.8
IT,Russia,2015.0,Man-in-the-Middle,pii_customer,566542.0,8900,12.3,95.04,58,4.0,4.22,100.0,95.04
Healthcare,UK,2022.0,Malware,pii_customer,781284.0,10700,19.2,12.67,11,1.0,8.44,100.0,12.67
IT,UK,2021.0,Phishing,pii_customer,361270.0,8900,12.3,89.59,31,3.0,4.22,100.0,89.59
Telecommunications,India,2022.0,Malware,pii_customer,404834.0,45000,34.5,97.03,62,4.0,4.22,100.0,97.03
Government,China,2023.0,DDoS,pii_customer,374484.0,2300,8.9,53.46,46,4.0,4.22,100.0,53.46
IT,Australia,2020.0,SQL Injection,pii_customer,681476.0,8900,12.3,21.02,6,1.0,4.22,100.0,21.02
Retail,India,2019.0,SQL Injection,pii_customer,514826.0,23000,8.9,15.39,72,4.0,3.798,100.0,15.39
Education,Japan,2022.0,Malware,pii_customer,742866.0,3400,2.1,97.32,61,4.0,3.376,100.0,97.32
Healthcare,UK,2016.0,Ransomware,pii_customer,639896.0,10700,19.2,61.66,63,4.0,8.44,100.0,61.66
IT,Australia,2022.0,SQL Injection,pii_customer,42346.0,8900,12.3,15.29,33,3.0,4.22,100.0,15.29
Telecommunications,Japan,2019.0,Malware,pii_customer,235399.0,45000,34.5,5.88,21,2.0,4.22,100.0,5.88
Retail,USA,2015.0,Man-in-the-Middle,pii_customer,448426.0,23000,8.9,24.93,36,3.0,3.798,100.0,24.93
Retail,France,2020.0,Ransomware,pii_customer,467137.0,23000,8.9,97.37,14,1.0,3.798,100.0,97.37
Education,Japan,2017.0,SQL Injection,pii_customer,364107.0,3400,2.1,11.49,28,3.0,3.376,100.0,11.49
Government,India,2022.0,Man-in-the-Middle,pii_customer,357898.0,2300,8.9,4.05,27,3.0,4.22,100.0,4.05
Banking,China,2016.0,DDoS,pii_customer,605118.0,8900,12.3,76.9,30,3.0,4.22,100.0,76.9
Education,Russia,2022.0,Man-in-the-Middle,pii_customer,106169.0,3400,2.1,96.44,28,3.0,3.376,100.0,96.44
Healthcare,France,2016.0,Ransomware,pii_customer,157547.0,10700,19.2,34.29,29,3.0,8.44,100.0,34.29
Healthcare,Brazil,2022.0,SQL Injection,pii_customer,242677.0,10700,19.2,56.63,21,2.0,8.44,100.0,56.63
Banking,China,2016.0,SQL Injection,pii_customer,385872.0,8900,12.3,63.67,50,4.0,4.22,100.0,63.67
Retail,Germany,2018.0,DDoS,pii_customer,148209.0,23000,8.9,80.85,54,4.0,3.798,100.0,80.85
Healthcare,Japan,2022.0,DDoS,pii_customer,387457.0,10700,19.2,9.5,61,4.0,8.44,100.0,9.5
IT,Russia,2023.0,Malware,pii_customer,404004.0,8900,12.3,47.22,58,4.0,4.22,100.0,47.22
Retail,UK,2018.0,Ransomware,pii_customer,981029.0,23000,8.9,28.98,42,4.0,3.798,100.0,28.98
Telecommunications,France,2017.0,Malware,pii_customer,389525.0,45000,34.5,96.63,32,3.0,4.22,100.0,96.63
IT,India,2019.0,SQL Injection,pii_customer,764974.0,8900,12.3,43.97,18,2.0,4.22,100.0,43.97
Healthcare,India,2017.0,Man-in-the-Middle,pii_customer,621971.0,10700,19.2,91.4,49,4.0,8.44,100.0,91.4
IT,Brazil,2024.0,SQL Injection,pii_customer,680584.0,8900,12.3,53.71,5,1.0,4.22,100.0,53.71
Education,China,2018.0,SQL Injection,pii_customer,907858.0,3400,2.1,15.36,47,4.0,3.376,100.0,15.36
Banking,Russia,2021.0,SQL Injection,pii_customer,983047.0,8900,12.3,80.68,19,2.0,4.22,100.0,80.68
Government,France,2015.0,Malware,pii_customer,610049.0,2300,8.9,17.3,37,3.0,4.22,100.0,17.3
IT,India,2021.0,SQL Injection,pii_customer,100105.0,8900,12.3,52.16,56,4.0,4.22,100.0,52.16
Government,USA,2023.0,SQL Injection,pii_customer,59398.0,2300,8.9,89.46,8,1.0,4.22,100.0,89.46
Banking,USA,2023.0,Malware,pii_customer,91974.0,8900,12.3,35.91,41,3.0,4.22,100.0,35.91
Healthcare,Brazil,2019.0,Ransomware,pii_customer,785564.0,10700,19.2,9.32,70,4.0,8.44,100.0,9.32
Banking,China,2023.0,Phishing,pii_customer,597516.0,8900,12.3,15.21,15,1.0,4.22,100.0,15.21
IT,UK,2019.0,Ransomware,pii_customer,799372.0,8900,12.3,17.98,14,1.0,4.22,100.0,17.98
Banking,France,2018.0,SQL Injection,pii_customer,77096.0,8900,12.3,32.84,29,3.0,4.22,100.0,32.84
Retail,Brazil,2023.0,Man-in-the-Middle,pii_customer,610786.0,23000,8.9,59.18,31,3.0,3.798,100.0,59.18
Telecommunications,Japan,2021.0,SQL Injection,pii_customer,667271.0,45000,34.5,28.33,22,2.0,4.22,100.0,28.33
Banking,China,2023.0,Phishing,pii_customer,133315.0,8900,12.3,33.27,25,2.0,4.22,100.0,33.27
Government,Brazil,2019.0,SQL Injection,pii_customer,381105.0,2300,8.9,24.93,3,1.0,4.22,100.0,24.93
Banking,UK,2020.0,Ransomware,pii_customer,795120.0,8900,12.3,98.07,42,4.0,4.22,100.0,98.07
Healthcare,Russia,2017.0,SQL Injection,pii_customer,198285.0,10700,19.2,67.13,56,4.0,8.44,100.0,67.13
Government,India,2023.0,DDoS,pii_customer,580270.0,2300,8.9,34.46,35,3.0,4.22,100.0,34.46
Retail,UK,2018.0,Ransomware,pii_customer,277410.0,23000,8.9,45.67,42,4.0,3.798,100.0,45.67
Government,Australia,2022.0,Man-in-the-Middle,pii_customer,793946.0,2300,8.9,38.29,12,1.0,4.22,100.0,38.29
Banking,Australia,2019.0,Ransomware,pii_customer,126770.0,8900,12.3,15.21,67,4.0,4.22,100.0,15.21
IT,Australia,2016.0,Phishing,pii_customer,66776.0,8900,12.3,55.18,29,3.0,4.22,100.0,55.18
Telecommunications,China,2018.0,DDoS,pii_customer,434797.0,45000,34.5,83.5,21,2.0,4.22,100.0,83.5
Retail,France,2024.0,SQL Injection,pii_customer,901137.0,23000,8.9,3.07,10,1.0,3.798,100.0,3.07
Banking,Australia,2020.0,Man-in-the-Middle,pii_customer,427407.0,8900,12.3,34.59,47,4.0,4.22,100.0,34.59
Banking,USA,2021.0,Phishing,pii_customer,959107.0,8900,12.3,28.75,35,3.0,4.22,100.0,28.75
IT,Russia,2017.0,Man-in-the-Middle,pii_customer,12439.0,8900,12.3,55.23,20,2.0,4.22,100.0,55.23
Banking,Germany,2021.0,Man-in-the-Middle,pii_customer,292854.0,8900,12.3,14.45,14,1.0,4.22,100.0,14.45
Banking,USA,2023.0,Malware,pii_customer,189116.0,8900,12.3,66.06,53,4.0,4.22,100.0,66.06
Telecommunications,USA,2017.0,Phishing,pii_customer,889404.0,45000,34.5,19.6,60,4.0,4.22,100.0,19.6
Retail,USA,2017.0,Man-in-the-Middle,pii_customer,566242.0,23000,8.9,58.98,63,4.0,3.798,100.0,58.98
IT,Brazil,2015.0,SQL Injection,pii_customer,694491.0,8900,12.3,86.67,65,4.0,4.22,100.0,86.67
Education,Australia,2015.0,DDoS,pii_customer,297721.0,3400,2.1,51.54,29,3.0,3.376,100.0,51.54
Education,China,2024.0,SQL Injection,pii_customer,394335.0,3400,2.1,13.61,43,4.0,3.376,100.0,13.61
IT,Japan,2016.0,Man-in-the-Middle,pii_customer,590262.0,8900,12.3,57.14,15,1.0,4.22,100.0,57.14
IT,Germany,2015.0,DDoS,pii_customer,846200.0,8900,12.3,91.79,26,3.0,4.22,100.0,91.79
Telecommunications,Japan,2017.0,Phishing,pii_customer,44385.0,45000,34.5,89.85,18,2.0,4.22,100.0,89.85
Banking,UK,2021.0,Phishing,pii_customer,408446.0,8900,12.3,44.7,43,4.0,4.22,100.0,44.7
Education,UK,2023.0,DDoS,pii_customer,806965.0,3400,2.1,54.0,56,4.0,3.376,100.0,54.0
Education,Russia,2018.0,Ransomware,pii_customer,587346.0,3400,2.1,79.93,39,3.0,3.376,100.0,79.93
Education,Japan,2015.0,Phishing,pii_customer,552342.0,3400,2.1,2.43,62,4.0,3.376,100.0,2.43
Education,France,2019.0,DDoS,pii_customer,47104.0,3400,2.1,66.65,5,1.0,3.376,100.0,66.65
Retail,USA,2016.0,DDoS,pii_customer,586557.0,23000,8.9,13.83,37,3.0,3.798,100.0,13.83
Government,Russia,2017.0,Malware,pii_customer,500857.0,2300,8.9,2.65,35,3.0,4.22,100.0,2.65
Banking,USA,2022.0,Man-in-the-Middle,pii_customer,977913.0,8900,12.3,65.51,70,4.0,4.22,100.0,65.51
Telecommunications,France,2021.0,Malware,pii_customer,894858.0,45000,34.5,68.64,19,2.0,4.22,100.0,68.64
IT,UK,2018.0,Man-in-the-Middle,pii_customer,574089.0,8900,12.3,75.81,32,3.0,4.22,100.0,75.81
Healthcare,USA,2015.0,DDoS,pii_customer,232622.0,10700,19.2,62.99,33,3.0,8.44,100.0,62.99
Retail,India,2015.0,Malware,pii_customer,917351.0,23000,8.9,89.95,43,4.0,3.798,100.0,89.95
IT,Australia,2024.0,SQL Injection,pii_customer,694333.0,8900,12.3,98.31,48,4.0,4.22,100.0,98.31
Government,India,2017.0,Ransomware,pii_customer,968822.0,2300,8.9,38.87,25,2.0,4.22,100.0,38.87
Banking,Brazil,2015.0,DDoS,pii_customer,976838.0,8900,12.3,18.87,65,4.0,4.22,100.0,18.87
Education,Australia,2019.0,DDoS,pii_customer,22739.0,3400,2.1,54.63,44,4.0,3.376,100.0,54.63
Retail,UK,2015.0,Man-in-the-Middle,pii_customer,657442.0,23000,8.9,7.92,29,3.0,3.798,100.0,7.92
Education,Brazil,2018.0,Phishing,pii_customer,257681.0,3400,2.1,57.59,40,3.0,3.376,100.0,57.59
Retail,Japan,2021.0,Man-in-the-Middle,pii_customer,536471.0,23000,8.9,9.97,72,4.0,3.798,100.0,9.97
IT,France,2015.0,Ransomware,pii_customer,824619.0,8900,12.3,84.02,21,2.0,4.22,100.0,84.02
Government,Russia,2016.0,SQL Injection,pii_customer,538804.0,2300,8.9,77.94,43,4.0,4.22,100.0,77.94
Healthcare,Japan,2023.0,Phishing,pii_customer,463704.0,10700,19.2,49.32,14,1.0,8.44,100.0,49.32
Telecommunications,China,2021.0,Man-in-the-Middle,pii_customer,596341.0,45000,34.5,66.61,9,1.0,4.22,100.0,66.61
Retail,Brazil,2020.0,Malware,pii_customer,529588.0,23000,8.9,89.71,65,4.0,3.798,100.0,89.71
Retail,Germany,2018.0,Man-in-the-Middle,pii_customer,22241.0,23000,8.9,43.28,5,1.0,3.798,100.0,43.28
Banking,Brazil,2020.0,Phishing,pii_customer,434936.0,8900,12.3,21.65,24,2.0,4.22,100.0,21.65
IT,Japan,2019.0,Malware,pii_customer,52191.0,8900,12.3,33.61,72,4.0,4.22,100.0,33.61
Banking,Australia,2015.0,Malware,pii_customer,242247.0,8900,12.3,8.24,29,3.0,4.22,100.0,8.24
Banking,Brazil,2020.0,Phishing,pii_customer,372427.0,8900,12.3,34.5,72,4.0,4.22,100.0,34.5
Healthcare,Brazil,2021.0,Ransomware,pii_customer,796351.0,10700,19.2,67.25,21,2.0,8.44,100.0,67.25
Telecommunications,Japan,2020.0,SQL Injection,pii_customer,505831.0,45000,34.5,38.29,40,3.0,4.22,100.0,38.29
Government,Germany,2020.0,Malware,pii_customer,743344.0,2300,8.9,32.59,4,1.0,4.22,100.0,32.59
Healthcare,China,2017.0,Phishing,pii_customer,651809.0,10700,19.2,70.4,17,1.0,8.44,100.0,70.4
Telecommunications,Brazil,2023.0,SQL Injection,pii_customer,839281.0,45000,34.5,31.54,25,2.0,4.22,100.0,31.54
Retail,Brazil,2018.0,SQL Injection,pii_customer,99876.0,23000,8.9,84.79,56,4.0,3.798,100.0,84.79
Telecommunications,UK,2016.0,SQL Injection,pii_customer,836521.0,45000,34.5,98.39,19,2.0,4.22,100.0,98.39
Retail,Japan,2022.0,SQL Injection,pii_customer,392831.0,23000,8.9,43.73,71,4.0,3.798,100.0,43.73
Government,China,2015.0,Ransomware,pii_customer,99312.0,2300,8.9,86.88,60,4.0,4.22,100.0,86.88
Education,Japan,2017.0,Malware,pii_customer,945147.0,3400,2.1,26.24,20,2.0,3.376,100.0,26.24
IT,USA,2018.0,DDoS,pii_customer,943039.0,8900,12.3,26.29,28,3.0,4.22,100.0,26.29
Retail,Brazil,2016.0,Malware,pii_customer,670642.0,23000,8.9,76.81,10,1.0,3.798,100.0,76.81
Banking,USA,2016.0,Malware,pii_customer,194553.0,8900,12.3,36.2,48,4.0,4.22,100.0,36.2
Education,China,2022.0,Ransomware,pii_customer,257224.0,3400,2.1,49.56,46,4.0,3.376,100.0,49.56
Banking,India,2019.0,DDoS,pii_customer,891815.0,8900,12.3,58.96,19,2.0,4.22,100.0,58.96
Banking,China,2020.0,Ransomware,pii_customer,168617.0,8900,12.3,98.05,16,1.0,4.22,100.0,98.05
Government,UK,2016.0,Ransomware,pii_customer,701152.0,2300,8.9,83.67,53,4.0,4.22,100.0,83.67
Banking,USA,2023.0,SQL Injection,pii_customer,749609.0,8900,12.3,30.66,28,3.0,4.22,100.0,30.66
Government,UK,2024.0,Man-in-the-Middle,pii_customer,658712.0,2300,8.9,86.74,25,2.0,4.22,100.0,86.74
Retail,China,2022.0,DDoS,pii_customer,642501.0,23000,8.9,77.74,19,2.0,3.798,100.0,77.74
Banking,Australia,2017.0,Malware,pii_customer,817255.0,8900,12.3,92.65,62,4.0,4.22,100.0,92.65
Government,China,2021.0,Ransomware,pii_customer,92237.0,2300,8.9,5.96,47,4.0,4.22,100.0,5.96
Telecommunications,Australia,2023.0,Man-in-the-Middle,pii_customer,156195.0,45000,34.5,66.91,58,4.0,4.22,100.0,66.91
IT,India,2016.0,Man-in-the-Middle,pii_customer,618125.0,8900,12.3,23.38,16,1.0,4.22,100.0,23.38
Banking,Australia,2021.0,Man-in-the-Middle,pii_customer,828293.0,8900,12.3,82.04,64,4.0,4.22,100.0,82.04
Telecommunications,Brazil,2017.0,Malware,pii_customer,436100.0,45000,34.5,6.09,12,1.0,4.22,100.0,6.09
Retail,USA,2020.0,DDoS,pii_customer,787194.0,23000,8.9,14.12,51,4.0,3.798,100.0,14.12
Retail,France,2021.0,Phishing,pii_customer,380086.0,23000,8.9,31.52,65,4.0,3.798,100.0,31.52
Healthcare,India,2024.0,Malware,pii_customer,330581.0,10700,19.2,13.74,54,4.0,8.44,100.0,13.74
IT,Australia,2017.0,SQL Injection,pii_customer,672966.0,8900,12.3,99.9616,13,1.0,4.22,100.0,99.99
Telecommunications,India,2022.0,Malware,pii_customer,772330.0,45000,34.5,19.56,20,2.0,4.22,100.0,19.56
Telecommunications,Japan,2018.0,Man-in-the-Middle,pii_customer,255844.0,45000,34.5,81.61,8,1.0,4.22,100.0,81.61
Government,Germany,2017.0,Ransomware,pii_customer,107009.0,2300,8.9,80.7,67,4.0,4.22,100.0,80.7
Retail,Japan,2020.0,SQL Injection,pii_customer,872095.0,23000,8.9,10.41,44,4.0,3.798,100.0,10.41
Banking,France,2015.0,DDoS,pii_customer,50427.0,8900,12.3,85.36,5,1.0,4.22,100.0,85.36
Retail,USA,2017.0,Phishing,pii_customer,599197.0,23000,8.9,15.24,8,1.0,3.798,100.0,15.24
Telecommunications,Brazil,2022.0,Malware,pii_customer,459643.0,45000,34.5,40.08,10,1.0,4.22,100.0,40.08
Telecommunications,China,2021.0,DDoS,pii_customer,950257.0,45000,34.5,10.2,61,4.0,4.22,100.0,10.2
Healthcare,Australia,2022.0,Phishing,pii_customer,496317.0,10700,19.2,72.53,62,4.0,8.44,100.0,72.53
Healthcare,Brazil,2017.0,Man-in-the-Middle,pii_customer,596078.0,10700,19.2,96.36,10,1.0,8.44,100.0,96.36
Banking,Brazil,2019.0,Ransomware,pii_customer,701522.0,8900,12.3,88.63,10,1.0,4.22,100.0,88.63
Healthcare,India,2015.0,Man-in-the-Middle,pii_customer,357124.0,10700,19.2,37.15,31,3.0,8.44,100.0,37.15
Government,Germany,2022.0,SQL Injection,pii_customer,112688.0,2300,8.9,47.92,15,1.0,4.22,100.0,47.92
Retail,India,2018.0,Phishing,pii_customer,743107.0,23000,8.9,14.46,49,4.0,3.798,100.0,14.46
Banking,India,2022.0,Man-in-the-Middle,pii_customer,947465.0,8900,12.3,32.47,69,4.0,4.22,100.0,32.47
Government,Japan,2019.0,Ransomware,pii_customer,358572.0,2300,8.9,81.97,48,4.0,4.22,100.0,81.97
IT,India,2024.0,Malware,pii_customer,430701.0,8900,12.3,92.08,54,4.0,4.22,100.0,92.08
Banking,Russia,2021.0,DDoS,pii_customer,281900.0,8900,12.3,94.48,1,1.0,4.22,100.0,94.48
IT,Australia,2021.0,Malware,pii_customer,391257.0,8900,12.3,84.74,66,4.0,4.22,100.0,84.74
Banking,China,2019.0,Man-in-the-Middle,pii_customer,277875.0,8900,12.3,81.8,43,4.0,4.22,100.0,81.8
IT,Japan,2015.0,DDoS,pii_customer,207244.0,8900,12.3,33.27,38,3.0,4.22,100.0,33.27
Healthcare,India,2018.0,Malware,pii_customer,294133.0,10700,19.2,66.96,20,2.0,8.44,100.0,66.96
Telecommunications,Brazil,2023.0,Ransomware,pii_customer,66852.0,45000,34.5,71.4,58,4.0,4.22,100.0,71.4
Telecommunications,China,2024.0,Ransomware,pii_customer,54722.0,45000,34.5,67.47,13,1.0,4.22,100.0,67.47
Education,Australia,2022.0,Phishing,pii_customer,178951.0,3400,2.1,17.32,26,3.0,3.376,100.0,17.32
Healthcare,USA,2020.0,Ransomware,pii_customer,682791.0,10700,19.2,17.24,44,4.0,8.44,100.0,17.24
Education,Russia,2016.0,SQL Injection,pii_customer,888205.0,3400,2.1,17.05,38,3.0,3.376,100.0,17.05
IT,France,2022.0,Phishing,pii_customer,794901.0,8900,12.3,52.19,26,3.0,4.22,100.0,52.19
Government,France,2018.0,DDoS,pii_customer,978683.0,2300,8.9,27.44,35,3.0,4.22,100.0,27.44
Telecommunications,Australia,2015.0,Phishing,pii_customer,639279.0,45000,34.5,73.77,44,4.0,4.22,100.0,73.77
Retail,UK,2020.0,Malware,pii_customer,675338.0,23000,8.9,10.94,54,4.0,3.798,100.0,10.94
Government,Australia,2021.0,Man-in-the-Middle,pii_customer,147589.0,2300,8.9,42.24,31,3.0,4.22,100.0,42.24
Government,Australia,2017.0,DDoS,pii_customer,646824.0,2300,8.9,82.39,2,1.0,4.22,100.0,82.39
Government,China,2016.0,Phishing,pii_customer,465317.0,2300,8.9,37.62,20,2.0,4.22,100.0,37.62
IT,USA,2023.0,Malware,pii_customer,233379.0,8900,12.3,21.53,50,4.0,4.22,100.0,21.53
IT,China,2023.0,Malware,pii_customer,684108.0,8900,12.3,43.51,24,2.0,4.22,100.0,43.51
Healthcare,Russia,2020.0,DDoS,pii_customer,130510.0,10700,19.2,44.32,66,4.0,8.44,100.0,44.32
Banking,Brazil,2016.0,Man-in-the-Middle,pii_customer,489853.0,8900,12.3,43.45,28,3.0,4.22,100.0,43.45
Healthcare,Australia,2022.0,Malware,pii_customer,25905.0,10700,19.2,47.92,40,3.0,8.44,100.0,47.92
IT,Japan,2023.0,Malware,pii_customer,795367.0,8900,12.3,73.74,55,4.0,4.22,100.0,73.74
Retail,Australia,2023.0,Man-in-the-Middle,pii_customer,349335.0,23000,8.9,93.25,27,3.0,3.798,100.0,93.25
Government,USA,2015.0,Ransomware,pii_customer,366147.0,2300,8.9,13.92,38,3.0,4.22,100.0,13.92
Government,India,2018.0,Phishing,pii_customer,25094.0,2300,8.9,41.1,42,4.0,4.22,100.0,41.1
Retail,Russia,2024.0,Phishing,pii_customer,988889.0,23000,8.9,44.08,31,3.0,3.798,100.0,44.08
IT,Japan,2022.0,Man-in-the-Middle,pii_customer,216303.0,8900,12.3,65.19,49,4.0,4.22,100.0,65.19
Healthcare,Australia,2023.0,Ransomware,pii_customer,388211.0,10700,19.2,21.54,22,2.0,8.44,100.0,21.54
Education,USA,2022.0,Man-in-the-Middle,pii_customer,30235.0,3400,2.1,83.61,47,4.0,3.376,100.0,83.61
Banking,USA,2023.0,Malware,pii_customer,109083.0,8900,12.3,13.99,49,4.0,4.22,100.0,13.99
Healthcare,Germany,2017.0,Malware,pii_customer,397361.0,10700,19.2,49.09,57,4.0,8.44,100.0,49.09
Retail,UK,2016.0,Ransomware,pii_customer,329026.0,23000,8.9,32.16,31,3.0,3.798,100.0,32.16
